Unlimited_Data,Streaming_TV,Streaming_Music,Streaming_Movies,Premium_Tech_Support,Number_of_Referrals,Tenure_in_Months,Total_Charges,Monthly_Charge,Total_Long_Distance_Charges,Customer_Status
0,0,0,0,0,0,1,69.9,69.9,9.36,0
1,0,0,0,1,2,68,4911.35,70.9,1863.88,0
1,1,1,1,1,1,65,5963.95,91.55,657.15,0
1,1,1,1,0,0,10,1060.2,100.6,452.1,1
1,0,0,0,0,3,52,1090.65,20.4,293.8,0
1,0,0,0,0,7,10,720.45,75.3,251.3,0
1,0,1,1,1,0,22,2142.8,94.95,1057.54,0
1,0,0,0,0,10,23,415.1,20.05,409.86,0
1,0,0,0,0,0,51,1007.8,19.1,1495.83,0
1,0,0,0,1,0,26,2088.8,80.5,628.16,1
0,1,1,1,0,9,72,7887.25,109.55,2404.08,0
0,0,0,0,0,4,29,2440.25,85.8,1145.5,0
1,0,0,0,0,1,34,635.9,20.8,1514.36,0
1,0,0,0,0,0,11,838.7,76.4,401.72,0
1,1,1,1,0,1,26,2361.8,90.8,399.62,1
1,0,0,0,0,0,1,70.9,70.9,39.81,1
1,0,0,0,0,0,15,679.55,49.1,145.65,1
1,1,0,0,1,4,13,930.05,72.8,179.01,0
1,0,0,0,0,0,51,1260.7,25.0,158.61,0
1,0,0,0,0,3,4,118.25,29.9,0.0,0
1,0,0,0,0,3,52,1031.7,19.35,513.24,0
1,1,1,1,0,7,72,6841.3,97.85,184.32,0
1,0,0,0,0,0,16,1248.9,80.55,546.88,0
1,0,1,1,0,0,12,1238.45,99.7,192.84,1
1,0,0,0,0,4,50,1067.65,20.55,2345.5,0
1,0,0,0,1,0,21,770.4,35.1,0.0,0
1,0,0,0,0,0,2,136.05,74.9,82.16,0
1,0,0,0,1,1,72,4804.65,67.8,1117.44,0
1,0,0,1,0,1,10,362.6,34.55,0.0,0
1,1,1,1,0,0,2,174.8,96.0,96.68,1
1,0,0,0,0,0,1,44.8,44.8,27.46,0
1,1,0,1,0,0,56,5510.65,104.75,1936.48,1
1,1,1,1,0,0,45,4483.95,100.3,46.35,0
1,0,0,0,0,0,2,97.0,49.25,81.5,0
1,1,0,0,0,0,7,493.65,64.95,54.74,0
1,1,1,1,0,0,64,6548.65,103.5,1228.8,0
1,0,0,0,0,8,11,775.3,75.2,315.04,0
1,1,0,0,0,5,34,3091.75,89.85,624.24,0
1,1,0,0,0,0,66,4738.85,70.85,2904.66,0
1,0,0,0,0,1,3,78.25,25.0,0.0,0
1,0,0,0,0,0,5,93.55,20.65,212.6,0
1,0,0,0,0,4,72,1887.0,25.65,905.76,0
1,0,0,0,0,0,7,545.15,73.75,226.8,1
0,1,1,1,0,4,71,7555.0,105.15,742.66,0
1,1,0,0,0,1,1,90.6,90.6,13.02,1
1,0,0,0,0,9,54,1621.35,30.4,0.0,0
1,0,0,1,0,0,10,914.3,89.8,168.8,1
1,0,0,0,0,1,1,20.15,20.15,3.09,1
1,0,0,0,0,0,9,178.5,20.25,80.19,1
0,1,1,1,0,1,29,3004.15,98.5,747.62,1
1,1,1,1,0,0,5,512.45,96.25,160.6,1
1,1,1,1,0,0,49,5036.3,103.7,2172.17,1
1,1,1,1,0,1,61,6010.05,99.15,3009.13,1
1,1,1,1,1,6,72,8086.4,114.1,1675.44,0
1,1,1,1,0,6,45,3597.5,78.8,445.95,0
1,1,0,0,0,1,17,1539.45,89.4,326.23,1
1,0,0,0,0,0,3,61.05,19.55,122.94,0
1,0,0,0,1,0,47,2813.05,58.9,1238.45,0
1,0,0,0,0,0,3,222.3,69.55,78.78,1
1,1,0,0,0,5,10,676.15,70.3,263.7,0
1,1,0,0,0,0,26,2193.65,85.8,877.24,0
1,0,0,0,1,9,43,1505.35,34.0,0.0,0
1,0,0,0,1,0,29,1072.6,35.6,0.0,0
1,1,1,1,1,5,63,5034.05,79.8,634.41,0
1,0,0,0,0,0,13,940.35,74.3,524.81,1
1,1,1,1,0,10,43,4304.0,100.55,1594.87,0
1,0,0,0,0,0,1,69.6,69.6,45.8,1
1,0,1,1,0,0,17,1612.2,90.95,594.66,0
1,1,0,0,0,0,7,522.95,79.0,182.63,1
1,0,0,0,0,7,24,571.75,24.7,497.76,0
1,1,0,0,1,0,18,1743.9,93.9,34.56,0
1,1,0,0,0,1,60,5742.9,95.75,2113.2,1
1,1,1,1,0,1,14,667.7,46.35,0.0,1
1,1,1,1,1,1,42,4586.15,108.3,1782.9,0
1,0,0,0,1,0,50,4549.45,90.1,768.5,0
1,1,1,1,0,0,46,4674.4,101.1,1286.62,0
0,1,1,1,0,0,34,3688.6,105.35,1119.96,0
1,0,0,0,0,0,1,44.9,44.9,15.76,0
1,1,1,1,0,0,39,3994.45,103.45,1354.86,1
1,0,0,0,0,0,63,1275.85,-3.0,229.95,0
1,0,0,0,0,1,13,592.65,43.8,383.37,0
1,1,1,1,1,4,48,5083.55,105.1,1884.0,0
1,1,1,1,1,4,30,2369.3,80.8,478.2,0
1,0,0,0,0,4,62,5618.3,89.1,295.12,0
1,0,0,0,0,1,2,165.0,79.7,57.72,1
1,0,1,1,1,5,20,1916.2,95.5,774.2,0
1,0,1,1,0,7,41,3930.55,101.6,603.93,0
0,0,0,0,0,0,25,1729.35,69.75,1002.75,0
1,0,0,0,0,0,18,389.25,19.55,192.06,0
1,1,1,1,1,7,36,2234.55,60.7,0.0,0
0,0,1,1,0,1,31,2995.45,91.15,1198.77,1
1,0,0,0,0,5,40,3132.75,80.8,518.8,0
1,0,0,0,0,0,1,20.4,20.4,17.81,0
1,1,1,1,0,6,21,1549.75,75.9,662.55,0
1,0,0,0,0,0,36,620.75,19.55,1487.88,0
1,0,0,0,0,0,1,69.65,69.65,49.24,1
1,1,1,1,0,0,46,4874.8,110.0,109.02,1
1,0,0,0,0,1,50,943.1,19.85,1405.0,0
1,0,0,0,0,0,37,813.3,19.8,1553.63,0
1,1,1,1,1,9,72,8594.4,116.95,1286.64,0
1,0,0,0,0,1,57,3053.0,53.45,969.57,0
1,0,1,0,0,5,4,325.45,-1.0,193.92,1
1,1,0,0,1,7,71,5357.75,73.5,2441.69,0
1,0,0,0,0,9,72,1841.2,25.25,3564.72,0
1,0,0,0,1,5,69,4134.7,59.1,999.12,0
1,0,0,0,0,6,64,1595.5,24.9,1230.72,0
1,1,0,0,0,1,22,1885.15,88.75,250.58,0
1,0,0,0,0,10,8,445.85,54.75,152.0,0
1,1,1,1,0,5,72,6129.65,84.1,3412.8,0
0,1,1,1,0,6,21,1948.35,94.3,580.86,0
1,0,1,1,1,10,16,1114.85,68.25,321.92,0
1,0,0,0,0,4,71,5676.0,80.7,3123.29,0
0,1,0,0,0,0,37,1316.9,35.8,0.0,0
1,0,1,1,0,0,23,768.45,34.65,0.0,0
1,0,0,0,0,2,27,1929.35,75.2,189.54,1
1,1,1,1,1,10,45,3533.6,81.0,1170.45,0
1,0,1,0,1,7,51,1782.0,34.2,0.0,0
1,0,0,0,0,0,22,469.85,20.55,967.34,0
1,1,0,0,1,2,40,4116.8,98.15,606.0,0
1,0,1,1,0,0,3,189.1,-5.0,100.59,0
1,0,1,1,1,1,24,1208.15,52.5,0.0,0
1,1,0,1,0,7,66,6819.45,104.6,1683.66,0
1,0,0,0,0,0,1,24.6,24.6,0.0,1
1,0,1,1,0,1,65,4653.85,72.45,1738.75,1
1,0,0,0,0,0,67,1343.4,20.55,1549.04,0
1,0,0,0,0,0,1,71.0,71.0,28.64,1
1,0,1,0,0,2,24,1928.7,79.65,1078.32,0
1,1,1,1,0,6,25,1502.65,58.6,0.0,1
0,0,0,0,1,0,35,3403.4,96.75,1395.45,0
1,1,1,1,0,5,33,3124.5,93.8,660.66,1
1,1,0,0,0,0,25,2196.15,89.5,461.5,1
1,0,0,0,0,0,7,112.3,19.25,63.98,1
1,0,0,0,1,0,29,1734.5,58.0,419.34,0
1,1,1,1,1,5,72,6230.1,-4.0,865.44,0
0,1,0,1,0,0,35,3395.8,99.05,729.05,1
1,1,1,1,0,3,37,2658.8,75.1,41.44,0
1,0,0,0,0,0,52,1012.4,19.6,429.0,0
1,0,0,0,1,0,2,59.05,30.9,0.0,1
1,1,1,1,1,3,61,7008.15,115.1,1220.61,0
1,0,0,0,0,2,67,1372.9,19.25,3266.25,0
1,1,0,0,1,6,23,1652.1,69.5,632.27,0
1,1,1,1,1,1,67,7567.2,111.3,1454.57,0
1,1,0,1,0,3,32,3520.75,106.35,253.44,1
1,0,0,0,0,0,47,3969.35,85.2,791.01,1
1,1,0,1,0,0,25,2655.25,105.95,1158.5,1
1,0,0,0,0,0,1,75.1,75.1,4.53,0
1,1,0,1,0,1,3,279.55,94.6,96.93,1
1,0,0,0,0,0,58,1513.6,24.45,138.04,0
1,0,0,0,0,0,68,1386.9,20.05,192.44,0
1,1,1,1,1,0,70,7711.25,114.95,1024.1,0
1,0,0,0,0,0,55,998.1,19.15,1523.5,0
1,0,0,1,1,4,45,3480.35,75.15,422.55,0
0,0,0,0,0,0,1,70.45,70.45,42.87,1
1,1,1,0,0,0,2,181.5,85.65,80.86,1
1,0,1,1,0,1,12,999.8,85.05,535.2,0
1,1,0,0,0,0,30,2038.7,68.95,679.2,0
1,0,0,0,0,2,38,955.75,24.85,0.0,0
1,1,1,1,0,1,57,2572.95,44.85,0.0,1
1,1,0,1,1,5,46,4753.85,100.25,987.16,0
1,1,0,0,0,0,4,303.15,79.0,110.28,1
0,1,1,1,0,0,2,85.5,45.25,0.0,1
1,0,1,1,1,0,27,2383.6,89.2,1069.74,0
1,1,1,1,0,2,69,7007.6,99.45,3367.2,1
1,0,0,0,0,0,50,1033.0,19.35,894.0,0
1,1,1,1,0,1,28,2602.9,92.35,1054.48,1
1,1,1,1,1,3,72,7854.9,109.5,2320.56,0
1,0,0,0,0,0,59,1980.3,34.8,0.0,0
1,1,1,1,0,1,30,3046.15,100.05,1192.2,1
0,1,1,1,0,5,72,7459.0,104.45,1259.28,0
1,0,0,0,0,0,9,657.5,70.05,434.25,0
1,0,0,0,1,0,63,4111.35,68.8,2417.31,0
1,0,1,1,1,6,52,4354.45,81.4,2149.68,0
1,1,1,1,1,10,72,5730.15,78.95,1874.88,0
1,0,1,1,0,0,3,256.75,85.7,89.52,0
0,1,1,1,1,0,70,6367.2,89.75,2067.1,0
0,1,1,1,1,3,69,7240.65,105.35,1013.61,0
1,1,0,1,0,3,60,6029.0,100.5,1660.8,0
1,1,0,1,0,5,58,5458.8,97.8,2631.46,0
1,0,0,0,0,0,1,79.15,79.15,24.48,1
1,1,0,0,1,0,58,4048.95,70.1,2753.26,0
1,0,1,0,0,0,38,3233.6,83.9,1374.84,1
1,0,0,0,0,0,44,905.55,20.4,61.6,0
1,0,0,0,0,0,33,2603.3,80.1,848.43,0
1,1,1,1,1,5,72,8468.2,114.05,2214.0,0
1,0,1,1,1,1,72,6991.6,97.75,1496.88,0
1,0,0,0,0,0,21,417.7,20.0,722.19,0
1,1,0,0,1,0,30,2555.9,85.15,280.2,1
1,0,0,0,0,10,29,2263.4,75.3,97.15,0
0,1,1,1,1,3,46,4594.65,103.15,1528.12,0
1,0,1,1,0,0,5,500.1,96.55,195.65,0
1,1,0,0,0,0,12,1052.4,89.75,172.56,1
1,0,0,0,0,4,62,1424.6,24.25,3021.26,0
1,0,0,0,0,5,65,5769.6,89.75,3206.45,1
0,0,0,0,0,8,25,1373.0,54.1,303.0,0
0,1,1,0,0,0,1,78.05,78.05,29.41,1
1,0,1,1,1,0,67,4991.5,72.35,361.13,0
1,0,0,0,0,0,1,50.8,50.8,1.28,1
1,0,0,0,0,1,14,641.25,44.6,629.3,0
1,0,0,0,0,1,8,345.5,43.45,54.24,0
0,1,0,1,1,0,68,7379.8,107.15,2183.48,0
1,1,0,0,0,0,13,1060.6,83.2,460.2,1
1,0,0,0,0,9,3,72.0,20.85,35.31,0
1,0,0,0,1,1,31,1077.5,35.4,0.0,1
1,0,0,0,1,4,44,3670.5,85.15,1955.36,0
1,0,0,0,0,0,5,131.05,28.45,0.0,1
0,0,0,0,0,0,3,246.3,75.8,15.6,1
0,1,0,0,1,1,66,5154.6,79.4,1981.98,1
1,0,1,1,0,2,56,3808.0,68.75,2400.16,0
1,0,0,0,0,0,13,300.8,23.9,0.0,1
1,1,1,1,0,5,40,4228.55,105.75,888.0,0
1,0,0,0,0,1,1,68.95,68.95,21.65,1
1,0,0,0,0,0,13,270.2,19.45,290.03,0
1,0,0,0,0,0,64,1601.2,24.4,1019.52,0
1,1,1,1,0,3,57,5535.8,95.0,2404.26,0
1,1,1,1,1,5,71,8100.25,114.6,348.61,0
1,1,1,1,0,1,58,5305.05,92.85,2766.02,0
1,1,1,1,1,5,70,5460.2,80.6,3066.7,0
0,1,1,1,0,1,33,2964.05,91.25,884.4,0
0,1,1,1,1,1,47,5124.55,109.55,358.14,1
1,0,0,0,0,7,1,20.15,20.15,18.63,0
1,0,0,0,0,8,68,1664.3,24.0,184.28,0
1,0,0,0,0,10,64,3399.85,53.85,1092.48,0
1,0,0,0,0,2,19,357.7,19.9,616.93,0
1,1,1,1,1,8,28,2998.0,105.8,681.8,0
1,0,0,0,1,7,39,3107.3,81.5,1586.52,0
1,0,0,0,0,0,46,1489.3,30.75,0.0,0
1,0,0,0,0,0,1,70.5,70.5,41.39,1
1,1,1,1,1,2,66,5595.3,85.9,502.26,0
1,0,1,0,0,0,3,123.65,43.3,146.52,1
1,1,0,1,0,0,41,4259.3,99.8,924.96,1
1,0,0,0,0,1,24,533.5,19.9,107.28,0
1,0,0,0,0,6,21,926.25,44.95,817.95,0
1,0,0,0,1,4,12,368.85,30.25,0.0,0
1,1,1,1,0,1,48,4997.5,105.25,1459.68,0
1,0,0,0,0,0,1,70.1,70.1,17.37,1
1,0,0,0,0,0,4,68.2,19.95,27.44,0
1,0,0,0,0,0,1,20.2,20.2,45.49,1
1,0,0,0,0,7,34,716.4,20.65,328.44,0
1,1,0,0,1,4,56,5432.2,96.95,1317.12,0
1,1,1,1,1,0,3,244.1,75.3,116.97,0
1,0,0,0,0,0,1,44.4,44.4,32.44,1
1,1,0,0,0,1,51,4750.95,93.8,1129.14,1
0,1,1,1,0,0,52,2550.9,49.15,0.0,1
1,1,1,1,0,1,51,4812.75,94.65,1075.08,1
1,0,0,0,0,0,11,580.8,55.6,30.91,0
1,0,1,1,0,0,2,118.3,62.05,74.58,1
1,1,1,1,1,1,67,4103.9,59.55,0.0,0
1,0,1,1,0,0,3,235.05,84.3,41.16,0
1,0,0,0,0,0,65,3874.1,61.35,1251.25,0
1,0,0,0,1,0,14,1112.3,80.05,23.66,0
1,0,0,0,1,1,34,2274.9,62.65,1404.88,1
1,0,1,1,1,1,61,5731.85,94.15,1081.53,0
1,1,1,1,1,9,72,4719.75,64.8,0.0,0
1,1,1,1,0,1,33,3409.6,104.4,373.56,1
1,0,1,1,1,0,17,1640.0,95.65,359.38,0
1,0,0,0,0,4,52,1958.95,35.45,0.0,0
1,0,0,0,0,0,33,2716.3,83.85,1271.49,1
1,0,0,0,1,6,37,2278.75,62.8,166.5,0
0,1,0,0,1,0,37,2976.95,78.9,1569.17,0
0,0,0,0,0,0,3,232.5,73.6,82.02,0
1,1,1,1,1,1,43,3566.6,79.15,1766.44,0
1,0,0,0,1,5,23,1282.85,57.75,296.24,0
1,0,0,0,0,0,2,57.4,19.9,53.8,0
1,1,1,1,0,0,45,4634.35,99.7,1059.3,0
1,0,0,0,0,0,1,70.6,70.6,44.59,1
1,0,0,0,0,2,36,1939.35,53.65,288.0,0
1,0,0,0,0,0,58,4526.85,79.8,1317.18,0
1,1,1,1,1,0,54,4350.1,82.45,652.32,1
1,1,1,1,1,7,54,6049.5,114.65,615.6,0
1,0,0,0,1,1,27,1389.85,53.8,1119.96,0
1,0,1,1,0,0,30,2538.05,86.45,1452.9,0
1,0,0,0,0,0,35,797.1,23.3,228.2,0
1,1,1,1,1,3,62,7159.05,115.55,2520.92,0
0,0,0,0,0,5,68,5762.95,86.45,663.68,0
1,1,1,1,0,0,43,2076.2,49.05,0.0,1
1,1,1,1,1,5,70,4504.9,64.55,0.0,0
1,0,0,0,0,2,36,754.5,19.45,1162.8,0
0,1,0,1,1,0,57,5913.95,104.9,1830.84,0
1,0,0,0,0,7,63,1209.25,20.0,2954.7,0
1,0,0,0,0,7,60,1161.75,19.65,1318.8,0
1,1,1,1,0,1,29,2621.75,87.8,974.98,0
1,0,0,0,0,0,32,1739.6,54.2,1024.64,0
1,0,0,0,0,0,45,930.45,20.4,1143.0,1
1,0,0,0,0,10,30,1474.9,50.0,694.8,0
1,0,0,0,1,3,1,49.25,49.25,8.38,1
1,0,1,1,1,10,67,3521.7,50.95,0.0,0
1,0,0,0,0,0,4,201.1,51.75,39.92,1
1,0,0,0,0,1,23,1968.1,84.25,415.15,0
0,1,1,1,0,0,68,5330.2,80.65,1380.4,0
1,0,1,1,0,0,20,1727.5,85.8,585.8,1
1,0,0,0,0,0,18,964.9,58.4,852.12,0
1,0,0,0,0,2,17,1233.4,76.45,17.85,1
1,0,1,0,0,0,3,209.1,75.0,103.47,1
1,1,1,1,0,10,17,1579.7,92.6,156.74,0
1,0,1,1,1,1,72,7517.7,103.95,3306.96,0
1,1,0,0,0,0,8,436.6,59.25,385.6,0
1,1,1,1,0,0,14,1129.1,89.8,144.2,1
1,1,1,1,0,0,35,3626.1,102.35,1394.4,1
1,1,1,1,1,8,58,3624.35,59.75,0.0,0
1,0,0,0,0,1,51,3807.35,77.5,911.37,1
0,0,0,0,0,0,23,1081.25,49.7,971.98,0
1,1,0,0,1,0,22,1910.6,90.5,1014.42,1
1,1,0,0,0,9,66,3996.8,59.75,553.74,0
1,1,1,1,1,4,71,5924.4,81.85,442.33,0
1,0,1,1,1,0,49,5166.2,103.0,1787.03,0
1,0,0,0,0,8,55,1210.3,21.0,2118.05,0
1,1,0,0,0,0,35,1434.6,39.85,0.0,0
1,1,1,1,1,0,64,6903.1,105.65,1550.72,1
1,1,1,1,0,0,67,6989.45,105.4,2611.66,0
1,0,0,0,0,0,2,149.55,78.55,87.92,1
1,0,0,0,0,3,12,224.5,20.3,231.36,0
1,1,1,1,0,0,11,712.25,-3.0,177.54,0
0,0,0,1,0,4,21,1497.05,71.7,636.3,0
1,0,0,0,0,0,5,92.05,19.65,209.65,0
0,1,1,1,0,0,13,1201.15,90.5,339.43,1
1,0,0,0,0,0,17,279.5,20.1,537.2,0
1,1,0,0,1,4,57,5925.75,103.05,1812.03,0
1,0,0,0,0,0,51,996.95,19.85,1523.37,0
0,0,0,0,0,0,2,129.2,-1.0,5.44,0
1,0,0,0,0,0,8,573.15,65.5,69.84,0
1,1,0,0,0,10,49,4494.65,90.4,575.26,0
1,0,0,0,1,0,30,2852.4,95.0,86.1,0
1,1,1,1,0,0,1,91.3,91.3,43.61,1
1,0,1,1,0,0,6,336.7,59.15,120.66,0
1,1,1,1,0,6,15,1559.25,105.35,62.85,0
1,0,0,0,0,0,5,126.05,19.35,158.8,1
1,0,1,1,0,0,16,1340.1,86.25,356.8,0
1,0,1,1,1,4,7,305.55,49.65,0.0,0
1,1,1,1,0,0,37,3646.8,96.1,808.08,0
1,0,0,0,0,0,10,202.5,20.25,131.6,0
0,0,0,0,0,0,27,1567.55,56.2,71.01,0
0,1,1,1,1,2,33,2531.4,79.15,1042.47,0
1,0,0,0,1,0,1,51.25,51.25,6.44,1
1,0,0,0,0,0,5,262.3,51.35,85.8,0
1,1,1,1,1,1,17,1704.95,98.6,91.8,1
1,0,0,0,0,0,3,130.1,49.9,139.71,1
1,1,1,1,1,0,69,6856.45,99.35,583.74,0
1,1,1,1,0,0,9,923.5,98.3,348.84,1
1,0,1,1,0,3,21,1808.7,86.5,886.62,1
1,1,0,0,1,5,65,6416.7,99.05,858.0,0
1,0,0,0,0,9,60,1270.55,20.95,1927.2,0
0,0,0,0,0,0,53,4921.2,90.8,133.03,0
1,0,0,0,0,0,1,43.8,43.8,37.5,0
0,0,1,1,0,0,7,523.15,79.3,134.47,1
1,0,0,0,0,0,1,69.5,69.5,8.31,1
1,0,0,0,0,0,15,309.4,19.8,241.95,0
1,1,1,1,0,0,53,5785.5,106.95,1579.4,1
1,0,0,0,0,0,47,1013.05,20.55,1985.75,0
1,0,0,0,0,9,63,1237.65,19.25,1094.94,0
1,0,0,0,1,7,21,1742.45,79.2,304.71,0
1,0,0,0,0,0,3,69.25,19.45,8.34,0
1,0,0,0,1,1,4,319.15,80.6,57.2,1
1,1,1,1,1,9,72,6096.9,83.7,1155.6,0
1,0,0,0,1,5,60,3766.2,61.35,1333.2,0
1,1,1,1,0,0,47,4889.3,103.1,782.08,0
1,0,0,0,0,9,58,1158.85,19.85,684.98,0
0,0,0,0,1,0,70,6385.95,90.25,938.0,0
1,1,0,0,1,0,22,1993.8,-2.0,268.18,1
1,1,1,1,0,1,41,3001.2,73.0,652.31,1
0,1,1,1,0,8,62,6487.2,105.5,914.5,0
0,1,1,1,0,0,48,3682.45,78.75,121.44,0
0,1,0,0,0,4,35,3161.6,89.65,1682.8,0
1,0,0,0,0,1,55,1443.65,25.7,671.55,0
1,0,0,0,0,9,2,154.8,70.4,14.98,0
1,0,0,0,1,0,57,4884.85,87.55,1611.39,0
1,0,0,0,0,10,26,505.9,20.05,1177.28,0
1,0,0,0,0,0,1,75.8,75.8,14.48,1
1,0,0,0,0,0,4,78.9,19.0,80.64,0
1,0,0,0,0,0,15,736.8,48.85,475.2,0
1,0,0,0,0,0,2,31.55,19.5,56.04,1
1,0,0,0,0,1,43,2169.4,50.2,629.52,0
0,1,1,1,0,0,5,347.4,70.0,226.25,1
1,1,1,1,0,1,18,1742.95,99.4,203.4,1
1,0,0,0,0,0,1,20.25,20.25,47.25,0
1,0,0,0,0,0,28,535.35,20.25,730.52,0
1,0,0,0,0,4,15,272.95,19.8,261.45,0
1,1,1,1,0,10,42,3875.4,92.15,745.5,0
1,1,0,0,0,5,40,3355.65,85.05,576.4,0
1,0,0,0,0,0,27,581.85,20.6,230.85,0
0,1,1,1,0,0,13,995.35,78.75,499.2,0
0,0,0,0,1,0,31,1715.65,55.25,47.43,1
1,0,0,0,1,7,71,6585.2,92.0,2598.6,0
1,0,0,0,0,3,17,307.0,19.35,27.88,0
1,1,1,1,1,0,50,5551.15,109.65,1385.0,1
1,0,0,0,0,0,2,113.35,55.1,10.66,1
1,0,1,1,0,5,6,531.0,91.0,252.48,1
1,0,0,0,0,7,7,158.95,20.65,35.07,0
1,0,1,1,0,0,1,84.6,84.6,26.85,1
1,0,1,1,0,1,14,1258.6,87.25,408.52,1
1,0,0,0,0,10,68,1620.2,25.4,1298.12,0
1,0,0,0,0,0,7,129.15,20.25,277.13,0
1,0,0,0,0,1,4,308.7,74.95,112.44,1
1,0,0,0,0,0,2,92.45,47.8,27.46,1
0,1,0,0,0,0,1,84.65,84.65,22.3,1
1,1,1,1,1,0,72,6129.2,85.3,2601.36,0
1,1,1,1,0,1,49,4941.8,100.45,1292.13,1
1,1,0,0,1,0,5,318.1,63.95,69.8,0
1,0,1,1,1,6,24,1706.45,70.3,1069.68,0
1,0,1,1,0,0,28,2659.4,94.5,994.56,1
1,0,0,0,0,7,46,890.35,20.25,1271.9,0
1,0,0,0,1,4,30,2000.2,67.6,1441.2,0
1,1,1,1,1,5,23,1642.75,73.65,334.19,0
1,1,1,1,0,2,48,4977.2,99.7,1736.64,0
1,1,0,0,0,0,1,78.95,78.95,23.96,1
1,0,0,0,0,0,50,3533.6,70.35,1805.5,0
1,1,0,1,0,0,46,4424.2,95.25,281.98,1
1,1,0,1,1,6,28,3204.4,110.85,1278.76,0
1,1,0,1,0,1,17,1622.45,100.45,479.06,1
1,0,0,0,0,2,7,144.15,19.85,246.82,0
0,0,1,1,0,0,52,4338.6,85.35,2502.76,1
1,1,0,0,1,1,44,3250.45,70.95,1302.84,0
1,1,0,0,1,0,10,964.35,91.1,429.3,0
1,1,1,1,0,0,31,1523.4,50.05,0.0,0
1,1,1,1,1,5,62,6840.95,110.8,821.5,0
1,0,0,0,0,0,14,1046.5,70.2,322.0,0
1,1,1,1,0,7,43,3581.6,80.2,1460.71,0
1,1,1,1,1,1,38,3058.65,80.3,1601.32,1
1,1,1,1,0,1,27,2462.55,95.0,497.34,0
1,0,0,0,0,0,5,221.7,46.0,119.45,1
0,0,1,1,0,1,72,6511.8,90.8,1706.4,0
1,0,1,1,0,0,53,2546.85,46.3,0.0,0
1,0,0,0,0,3,15,330.8,20.45,186.15,0
0,0,0,0,0,0,24,1291.3,54.8,207.84,0
1,0,0,0,0,0,26,595.5,20.65,819.78,0
1,1,1,1,1,1,43,3460.3,78.8,1656.79,0
1,0,0,0,1,0,27,1439.35,56.15,35.37,0
0,1,0,0,0,5,71,6994.6,99.0,3128.26,0
1,0,0,0,1,0,1,74.3,74.3,39.55,0
0,0,1,1,0,0,59,5623.7,99.45,2325.78,0
1,0,0,0,0,6,37,2030.75,55.05,1014.17,0
1,0,0,0,0,0,18,424.5,23.75,233.46,0
1,1,1,1,1,0,60,7049.5,116.6,2654.4,0
1,0,0,0,0,0,10,247.0,20.9,123.9,0
1,0,1,1,0,0,53,5036.9,95.95,1788.22,0
1,0,0,1,0,0,49,4287.2,89.85,2338.28,0
1,0,0,0,0,5,71,1539.75,20.85,3182.22,0
1,0,0,0,0,2,62,1297.35,20.45,115.94,0
1,1,1,1,1,10,60,3582.4,60.2,0.0,0
1,0,0,0,0,0,7,533.6,74.35,11.69,0
0,0,1,1,0,0,19,710.05,39.7,0.0,0
1,0,0,0,0,9,40,808.95,19.6,918.4,0
1,1,1,1,1,0,3,191.35,69.35,106.92,1
1,1,0,0,0,10,22,1374.35,59.75,132.66,0
1,0,1,1,0,9,71,6849.4,95.75,1935.46,0
1,0,0,0,0,0,1,25.15,25.15,0.0,1
1,1,0,0,0,5,17,1201.65,70.35,565.08,0
1,0,1,1,1,10,67,6689.0,100.25,203.68,0
1,1,1,1,0,0,12,1148.1,96.05,536.52,1
1,0,0,0,0,0,41,775.6,20.45,634.68,0
1,0,1,1,0,0,8,627.4,85.2,211.28,1
1,0,0,0,0,1,60,1505.9,24.15,985.2,0
1,0,0,0,0,0,2,37.2,19.2,14.06,0
1,0,0,0,0,5,68,1728.2,25.25,1552.44,0
1,0,0,1,1,2,71,6707.15,95.5,87.33,0
1,1,0,0,0,6,28,2289.9,85.45,89.04,0
1,0,0,0,0,1,72,4720.0,64.45,2352.24,0
1,1,1,1,0,0,52,5364.8,103.05,281.84,0
1,0,1,0,0,6,1,53.55,53.55,16.06,0
1,0,0,0,0,0,3,58.85,19.75,73.89,1
1,0,0,0,0,0,26,1233.15,45.45,755.82,0
1,0,0,0,0,0,13,275.4,20.3,286.13,0
1,0,0,0,0,0,24,605.25,24.6,1023.84,0
1,1,1,1,1,1,39,4134.85,104.7,370.89,1
1,0,0,0,0,0,2,119.5,53.45,25.18,0
1,1,1,1,1,9,72,8670.1,117.5,2402.64,0
1,0,1,1,1,0,42,3160.55,73.9,241.5,1
1,0,0,0,0,0,57,1125.6,20.65,96.33,0
1,0,1,1,0,0,3,253.8,80.35,148.89,0
1,0,0,0,0,0,15,1146.65,75.65,695.7,1
0,1,0,0,0,1,31,3019.5,93.8,65.72,1
1,0,0,0,0,0,1,45.3,45.3,47.36,0
1,0,0,0,0,0,7,515.45,69.85,192.22,0
1,0,0,0,0,0,4,336.15,80.1,176.64,0
1,1,0,0,0,1,3,224.05,80.4,9.87,1
1,0,1,1,0,0,13,1008.7,80.85,163.02,1
1,0,0,0,0,6,13,272.35,20.85,359.06,0
1,0,0,0,0,5,27,1336.15,49.85,521.64,0
1,1,0,0,0,0,1,54.65,54.65,36.33,0
1,1,1,1,1,0,71,7985.9,111.3,3515.92,0
1,0,0,0,1,7,5,316.9,64.4,86.85,0
